date,pnl
2016-06-13,-0.0017312416283121143
2016-06-14,0.0040212711774494266
2016-06-15,-0.004717693841228922
2016-06-16,0.004842482953491576
2016-06-17,-0.011559311530615315
2016-06-20,0.005187283093886453
2016-06-21,-0.0013454441944885098
2016-06-22,0.006030627848247269
2016-06-23,0.012615089103045435
2016-06-24,-0.017953305325516943
2016-06-27,-0.018816575627372243
2016-06-28,0.023003907719944514
2016-06-29,0.021641837625891364
2016-06-30,0.014862060730242415
2016-07-01,0.0033465322128727656
2016-07-05,-0.018443132586945892
2016-07-06,0.012726040927913395
2016-07-07,0.009653403151001248
2016-07-08,0.01195267348175804
2016-07-11,0.004822683289075005
2016-07-12,0.015427417382785455
2016-07-13,-0.005543757246715711
2016-07-14,-0.007188833102145962
2016-07-15,-0.0006373827240469237
2016-07-18,0.015629244698282217
2016-07-19,-0.004670471608893535
2016-07-20,0.01673369572775683
2016-07-21,0.004250332028507045
2016-07-22,0.006132368299880038
2016-07-25,0.0023530232395382114
2016-07-26,0.011440937348067465
2016-07-27,0.0019240937672352731
2016-07-28,0.00552394760200512
2016-07-29,-0.003014079009600194
2016-08-01,-0.00497548416944418
2016-08-02,-0.016248230498214344
2016-08-03,0.01870595964623679
2016-08-04,0.0033931276412745813
2016-08-05,0.0025219768855712513
2016-08-08,-0.000641277649476447
2016-08-09,0.009463840523982588
2016-08-10,-0.011605327096609365
2016-08-11,0.008703577750633674
2016-08-12,0.0065692447156558715
2016-08-15,0.013052628727834218
2016-08-16,-0.006007562061535636
2016-08-17,-0.004308707094811826
2016-08-18,0.008766076557453444
2016-08-19,-0.0008357431208061055
2016-08-22,-0.006916708789887935
2016-08-23,0.014011387233283778
2016-08-24,-0.011430291110079597
2016-08-25,4.208167111779048e-05
2016-08-26,0.013067593964229872
2016-08-29,0.003685446564098636
2016-08-30,-0.004762319744040408
2016-08-31,0.0016951160471940616
2016-09-01,-0.0013369100892661372
2016-09-02,0.0003576626428539371
2016-09-06,0.0021620080035476123
2016-09-07,-0.005293961125808761
2016-09-08,-0.006201679578053827
2016-09-09,-0.023227634575382364
2016-09-12,0.02060817927329409
2016-09-13,-0.005947669538856715
2016-09-14,0.012418956972925128
2016-09-15,0.01543019564390973
2016-09-16,-0.0013843226069286398
2016-09-19,0.0029630071168290357
2016-09-20,-0.0007514727777946169
2016-09-21,0.01641114430472241
2016-09-22,0.005588247637562487
2016-09-23,-0.008525811464149359
2016-09-26,-0.021535069981740165
2016-09-27,0.018240998446910968
2016-09-28,-0.013823373217518753
2016-09-29,-0.016110652865525876
2016-09-30,0.005470741104569562
2016-10-03,0.006543531982303853
2016-10-04,0.005683661750895427
2016-10-05,0.01601128851757115
2016-10-06,-0.017356905532544056
2016-10-07,-0.00041641086501824007
2016-10-10,0.008935563281163825
2016-10-11,-0.026681276651426153
2016-10-12,-0.013689657718866552
2016-10-13,0.005708719627997895
2016-10-14,-0.0024280971769762025
2016-10-17,-0.0021620472500960687
2016-10-18,0.018073305404483993
2016-10-19,0.0006444278176046833
2016-10-20,0.009694051185452187
2016-10-21,-0.00029467420596122245
2016-10-24,0.006177924291143395
2016-10-25,-0.0126372864379371
2016-10-26,0.0004249425668334864
2016-10-27,-0.008634201976923382
2016-10-28,-6.487936592726733e-05
2016-10-31,0.0016708077790731348
2016-11-01,-0.0027128054644933175
2016-11-02,0.001941408073721835
2016-11-03,-0.011266652946563984
2016-11-04,0.006842951330122802
2016-11-07,0.02292647818519916
2016-11-08,0.005697866537620078
2016-11-09,0.0025968070617644803
2016-11-10,-0.006773109674409036
2016-11-11,0.012956062489798388
2016-11-14,0.009336516376392365
2016-11-15,0.010567620118372357
2016-11-16,0.010004471207928991
2016-11-17,0.01670084803629146
2016-11-18,-0.0006874947829487786
2016-11-21,0.010987855831289273
2016-11-22,0.005738336817882093
2016-11-23,0.004709648761933215
2016-11-25,0.0063093339543378165
2016-11-28,0.002937494067572434
2016-11-29,-0.0017243264696977891
2016-11-30,0.0020372188819644584
2016-12-01,-0.023548428270730615
2016-12-02,0.010075784459285747
2016-12-05,0.003529920203127557
2016-12-06,0.00941027524152356
2016-12-07,0.009922696452204274
2016-12-08,-0.012100332097547
2016-12-09,0.0005465562363108123
2016-12-12,-0.011269728586457207
2016-12-13,0.022084322747970547
2016-12-14,-0.00521500049617042
2016-12-15,0.0031691215703810735
2016-12-16,-0.007158224377103977
2016-12-19,0.00283421180770346
2016-12-20,0.004827643324380371
2016-12-21,0.0023117144471289587
2016-12-22,0.0015943125036577814
2016-12-23,0.00013188477982296713
2016-12-27,0.004819692123783374
2016-12-28,-0.006852873193844737
2016-12-29,-0.00047722716106379315
2016-12-30,-0.009058233979280243
2017-01-03,0.007713590172202522
2017-01-04,0.012913361207797232
2017-01-05,0.005287397380797386
2017-01-06,0.014723364928375265
2017-01-09,0.00670109123535266
2017-01-10,0.005546525311835663
2017-01-11,0.001618286943720849
2017-01-12,-0.0014356187485653656
2017-01-13,0.006801191447562921
2017-01-17,-0.0012680646882160264
2017-01-18,0.0005085759785420222
2017-01-19,-0.0023583620128823164
2017-01-20,0.001839019038097866
2017-01-23,-0.0012369513741297123
2017-01-24,0.0015191799704116096
2017-01-25,0.006831289670362157
2017-01-26,-0.007228164126657973
2017-01-27,0.0012950665972422514
2017-01-30,-0.004119751821645462
2017-01-31,0.012382521634261338
2017-02-01,0.010374411160890162
2017-02-02,-0.0147519787306777
2017-02-03,-0.002552488534577172
2017-02-06,0.01068044709960092
2017-02-07,0.0021478471307501794
2017-02-08,-0.005603284774958191
2017-02-09,0.00012840957746624486
2017-02-10,0.002110332662408472
2017-02-13,0.005863927982439805
2017-02-14,0.005310975694089923
2017-02-15,0.007051538292898936
2017-02-16,-0.013782422063028951
2017-02-17,0.001583985619107691
2017-02-21,0.015626582108893755
2017-02-22,-0.004397992487788441
2017-02-23,-0.011026900111078904
2017-02-24,0.005483249561057324
2017-02-27,0.0030811296526680465
2017-02-28,0.007212640811055465
2017-03-01,0.015583070123196492
2017-03-02,-0.003226004320892432
2017-03-03,0.008728684952033456
2017-03-06,-0.0013742331753849933
2017-03-07,-0.007412591328301946
2017-03-08,-0.0018210300983363323
2017-03-09,-0.007750025795918798
2017-03-10,-0.007948883166735443
2017-03-13,0.00701318602597053
2017-03-14,-0.002947736182486094
2017-03-15,0.008641602182593654
2017-03-16,0.0014179823421072175
2017-03-17,-0.00994482565722074
2017-03-20,0.0037645748863588194
2017-03-21,-0.02247470840885568
2017-03-22,0.015343351719477868
2017-03-23,0.008143467123539666
2017-03-24,0.01066272692560629
2017-03-27,0.010117817045442722
2017-03-28,-0.0021226563871742724
2017-03-29,0.004317935263054768
2017-03-30,0.005234223199900689
2017-03-31,-0.0024522820513361325
2017-04-03,-0.006857674339367431
2017-04-04,-0.008753277038361536
2017-04-05,-0.005879267894887783
2017-04-06,0.006536911352765976
2017-04-07,0.0036493934293924217
2017-04-10,-0.007165889614062655
2017-04-11,0.003713878926420008
2017-04-12,-0.0060298160740941565
2017-04-13,-0.0016380825254626943
2017-04-17,0.009993564618498938
2017-04-18,-0.0008895204083654825
2017-04-19,0.006029715948904956
2017-04-20,0.007356569267169873
2017-04-21,-0.005416486234582452
2017-04-24,0.01506064879017773
2017-04-25,0.012201956400868493
2017-04-26,0.009430794723143468
2017-04-27,-0.0015056014640062389
2017-04-28,-0.0027772656493544106
2017-05-01,0.01066544818328931
2017-05-02,0.0016325118420978581
2017-05-03,-0.001851298372188134
2017-05-04,0.0034671100086038614
2017-05-05,-0.004922218389163355
2017-05-08,-0.01446764491840147
2017-05-09,0.01335346390633613
2017-05-10,0.005431246373789651
2017-05-11,0.0035214205637034103
2017-05-12,-0.002048887391822413
2017-05-15,0.007607125490106498
2017-05-16,0.006248835381650091
2017-05-17,-0.02328807936748365
2017-05-18,0.007727992335168339
2017-05-19,0.01247654054085686
2017-05-22,0.008086261030074555
2017-05-23,0.004447573864193125
2017-05-24,0.00041250497049855257
2017-05-25,0.0013839715589683262
2017-05-26,0.0021985583313551523
2017-05-30,0.0019511891810710064
2017-05-31,0.0014368739781681827
2017-06-01,0.010689081297141802
2017-06-02,0.0031723732091933727
2017-06-05,-0.007546972480660598
2017-06-06,-0.004628881334277469
2017-06-07,-0.00046891972385365837
2017-06-08,0.009913725942593044
2017-06-09,-0.015093630538184223
2017-06-12,0.004971449759741679
2017-06-13,0.009862871628020988
2017-06-14,-0.00867365413178949
2017-06-15,-0.0033798957781760574
2017-06-16,-0.003917883101621544
2017-06-19,0.019926590332692562
2017-06-20,-0.0015439970214526132
2017-06-21,0.02457702709241999
2017-06-22,0.012268857825788437
2017-06-23,0.013774379165181644
2017-06-26,0.0012509323090051892
2017-06-27,-0.020967051221161787
2017-06-28,0.01314835503743858
2017-06-29,-0.019959539641755883
2017-06-30,-0.004005005115070036
2017-07-03,-0.003272838758198121
2017-07-05,0.002550316121386484
2017-07-06,-0.013109488244422061
2017-07-07,0.009888683257482305
2017-07-10,0.003906530679175475
2017-07-11,0.010608140273098702
2017-07-12,0.005470050789937803
2017-07-13,-0.003067524719518648
2017-07-14,0.010750235559011792
2017-07-17,-0.004063995661791076
2017-07-18,0.0034803055454271925
2017-07-19,0.006494019601057674
2017-07-20,0.0061742110118501205
2017-07-21,-0.0003875032875598786
2017-07-24,0.004973048633551746
2017-07-25,-0.0032501245641579895
2017-07-26,-0.001249136268290106
2017-07-27,-0.007560863112991161
2017-07-28,0.011453019280475709
2017-07-31,0.001776621078403459
2017-08-01,0.008830644227687446
2017-08-02,-0.003648594496244588
2017-08-03,0.012067554045113801
2017-08-04,0.0017271109623206212
2017-08-07,0.004394243511143021
2017-08-08,-0.008442140831688668
2017-08-09,0.00854176685856534
2017-08-10,-0.01957406887368937
2017-08-11,-0.002671441315227164
2017-08-14,0.016148609798010728
2017-08-15,-0.004421681312431442
2017-08-16,0.0026105612361953263
2017-08-17,-0.017893674380356543
2017-08-18,-0.0016310017255812207
2017-08-21,-0.00014349296134219666
2017-08-22,0.01781475560749939
2017-08-23,-0.008137382105177692
2017-08-24,0.000666786859419068
2017-08-25,-0.0001937948263980682
2017-08-28,0.0015433414467997133
2017-08-29,-0.0019374056975679514
2017-08-30,0.0044596077969779055
2017-08-31,0.004409071802143328
2017-09-01,-0.005957353319200214
2017-09-05,-0.007144117787152026
2017-09-06,0.003828579750022554
2017-09-07,-0.004109675445204567
2017-09-08,0.003734333822265303
2017-09-11,0.002203447203203037
2017-09-12,0.006452733920027777
2017-09-13,0.015285681985265382
2017-09-14,-0.005802992257002082
2017-09-15,0.009147556817352846
2017-09-18,-0.005276132985414526
2017-09-19,-0.0023397936531862626
2017-09-20,0.0019123384766996173
2017-09-21,0.0016255899399613054
2017-09-22,0.006552538886018426
2017-09-25,-0.005320532608387239
2017-09-26,-0.003710189899911281
2017-09-27,0.01590773568793599
2017-09-28,-0.0064597801181363376
2017-09-29,0.01075921293102149
2017-10-02,0.008469415946711396
2017-10-03,0.004720686281464909
2017-10-04,0.0026852600649648305
2017-10-05,0.0039036114382355776
2017-10-06,0.0003932177531985597
2017-10-09,-0.0014483039598742948
2017-10-10,0.006404531960521237
2017-10-11,-0.006597761621023183
2017-10-12,-0.00385950597822785
2017-10-13,0.004249386284598193
2017-10-16,-0.005221170575111945
2017-10-17,0.002598560617038849
2017-10-18,0.0053477888901071035
2017-10-19,-0.00893898757744627
2017-10-20,0.0034866094703876016
2017-10-23,-0.012364784944230389
2017-10-24,0.0012903859192020242
2017-10-25,-0.0068522161534994835
2017-10-26,0.019390605139649776
2017-10-27,-0.0004688650765909769
2017-10-30,-0.01266242972892639
2017-10-31,0.002190632499045075
2017-11-01,-0.010639999270138801
2017-11-02,0.009557285567474235
2017-11-03,-0.010877827661337871
2017-11-06,-0.0003533351261094707
2017-11-07,0.006355454803755118
2017-11-08,0.0014950086514429403
2017-11-09,-0.002528289517902794
2017-11-10,0.006058558281615897
2017-11-13,-0.0037191638435128765
2017-11-14,-0.003195411172888365
2017-11-15,0.003836111867051387
2017-11-16,0.01477748059882862
2017-11-17,-0.008052178449834694
2017-11-20,0.003129963154479962
2017-11-21,-0.00023388320589812477
2017-11-22,0.0022652387036217786
2017-11-24,0.005114967666108914
2017-11-27,-0.0035690287067469497
2017-11-28,0.003494204128850736
2017-11-29,-0.008018278931287946
2017-11-30,0.01386890139402384
2017-12-01,-0.006263455904784174
2017-12-04,0.004319587989223129
2017-12-05,-0.00889913785734832
2017-12-06,0.0008190431707575212
2017-12-07,-0.004739898503775937
2017-12-08,0.015530525399247486
2017-12-11,0.01101424317518701
2017-12-12,0.01604305123400642
2017-12-13,0.005938754313027007
2017-12-14,-0.0006548290780020072
2017-12-15,0.0157558146726475
2017-12-18,0.004967012068606293
2017-12-19,-0.0021376385172418616
2017-12-20,-0.0040626736573445964
2017-12-21,0.003944186081936348
2017-12-22,-0.008438005555654417
2017-12-26,-0.0014816632081588081
2017-12-27,-0.0017772783189431926
2017-12-28,0.006186564512646245
2017-12-29,-0.003153276549066984
2018-01-02,0.020088855076372054
2018-01-03,0.01543875229706787
2018-01-04,0.004887855384249738
2018-01-05,0.009245772814378755
2018-01-08,0.00405465834765436
2018-01-09,-0.0075452757386469385
2018-01-10,-0.005185474994794862
2018-01-11,0.014505930778029322
2018-01-12,0.01050240472779607
2018-01-16,0.006375393835396676
2018-01-17,0.005425912033647233
2018-01-18,0.0031244783102016664
2018-01-19,-0.007289168030551412
2018-01-22,0.014889074946189945
2018-01-23,0.005631864401074744
2018-01-24,-0.0023624527402835846
2018-01-25,-0.0032468335215250395
2018-01-26,0.010168048028056986
2018-01-29,-0.009808094465445992
2018-01-30,-0.014300872697201731
2018-01-31,-0.0020524999655991897
2018-02-01,-0.008486283640833423
2018-02-02,-0.02118049010925026
2018-02-05,-0.03
2018-02-06,0.012968862445463624
2018-02-07,-0.00378486296307846
2018-02-08,-0.02393983838756179
2018-02-09,0.01811815488752552
2018-02-12,0.01801216548077751
2018-02-13,0.005797623908508163
2018-02-14,0.02382755643698687
2018-02-15,0.019525042966184982
2018-02-16,-0.005860594412681653
2018-02-20,0.007626328045185331
2018-02-21,4.942762943448533e-05
2018-02-22,0.0054107268310490085
2018-02-23,0.013301209226446165
2018-02-26,0.009744294963329727
2018-02-27,-0.002613854492066786
2018-02-28,-0.010791741735383192
2018-03-01,-0.025226834626934255
2018-03-02,0.019290012436883937
2018-03-05,0.014335407115053812
2018-03-06,0.01278140326537347
2018-03-07,0.0080287440020542
2018-03-08,0.011194969267501572
2018-03-09,0.015430784122830646
2018-03-12,0.015767490488617576
2018-03-13,-0.015232439915987729
2018-03-14,0.0015596218021235095
2018-03-15,-0.0022914405588734445
2018-03-16,0.0019748538951795585
2018-03-19,-0.0145348100603013
2018-03-20,0.009547748209283153
2018-03-21,-0.005209730920556928
2018-03-22,-0.026731834880728188
2018-03-23,-0.026000216684706024
2018-03-26,0.026312231221883853
2018-03-27,-0.023796013218912067
2018-03-28,-0.013765074291256871
2018-03-29,0.02914152993803627
2018-04-02,-0.022729877421789314
2018-04-03,0.007970699993214167
2018-04-04,0.015776236811399794
2018-04-05,-0.002558111474867336
2018-04-06,-0.02474824426312444
2018-04-09,0.006048525887725289
2018-04-10,0.024009110759345132
2018-04-11,-0.007599588673045443
2018-04-12,0.020420609493866433
2018-04-13,-0.0036250498160055582
2018-04-16,0.014109682350166446
2018-04-17,0.017124466350606854
2018-04-18,-0.0033894949496388535
2018-04-19,-0.018173448588302537
2018-04-20,-0.00564065400188782
2018-04-23,-0.0056531455283394825
2018-04-24,-0.01474545034041294
2018-04-25,-0.0034826736818750377
2018-04-26,0.012340270818398127
2018-04-27,-0.00542921191529828
2018-04-30,-0.005246237123606031
2018-05-01,0.004306441652918647
2018-05-02,-0.0050728464489324925
2018-05-03,0.011543237656495502
2018-05-04,0.012689129954902567
2018-05-07,-0.0018208411150925606
2018-05-08,0.0008990781319729983
2018-05-09,0.01814437359984114
2018-05-10,0.008021809726538527
2018-05-11,-0.0004309672962379812
2018-05-14,0.0010111290025471538
2018-05-15,-0.005996367164841308
2018-05-16,0.009586457714223815
2018-05-17,-0.0030443242002554842
2018-05-18,-0.004240697421239168
2018-05-21,0.003701762429376712
2018-05-22,-0.001019684932328266
2018-05-23,0.004516822922338913
2018-05-24,0.0004308475764000423
2018-05-25,-0.005614533147376992
2018-05-29,-0.01275738075026636
2018-05-30,0.006038950928121336
2018-05-31,-0.003361784175204448
2018-06-01,0.010492247680251757
2018-06-04,0.007256850289314897
2018-06-05,0.002487436367428768
2018-06-06,0.010438470201415112
2018-06-07,-0.0048851474128572105
2018-06-08,0.006039386966798711
2018-06-11,0.0051203049046285865
2018-06-12,0.011665354311832968
2018-06-13,0.006378806799786593
2018-06-14,0.020555542103581913
2018-06-15,0.0020573403098228926
2018-06-18,-0.009038676460635756
2018-06-19,-0.0005619929345787394
2018-06-20,0.018192992421423533
2018-06-21,-0.005738503827916895
2018-06-22,0.0029634580863946566
2018-06-25,-0.015761149689952646
2018-06-26,-0.0055911080705278214
2018-06-27,-0.01919965724803864
2018-06-28,0.001154615165590062
2018-06-29,0.0025305631754733385
2018-07-02,0.014773550962348218
2018-07-03,-0.006910709483510364
2018-07-05,0.01857899333599996
2018-07-06,0.014284836569230202
2018-07-09,0.003580463241666292
2018-07-10,-0.005005751188268227
2018-07-11,-0.014049543829003277
2018-07-12,0.01653094134140991
2018-07-13,0.004369431240894804
2018-07-16,-0.01045348409149321
2018-07-17,0.009015622427390936
2018-07-18,-0.00012542133340493963
2018-07-19,-0.008044000726152306
2018-07-20,-0.004812872949447969
2018-07-23,0.0017394819127112156
2018-07-24,-0.001109641215235089
2018-07-25,0.011515242560959708
2018-07-26,0.0023615154928521565
2018-07-27,-0.015521492797153185
2018-07-30,-0.007800918122782893
2018-07-31,0.002324713803770617
2018-08-01,-0.004559536456279142
2018-08-02,0.005118923752670238
2018-08-03,0.005458911790802393
2018-08-06,0.0034768357685884405
2018-08-07,0.004570530869288404
2018-08-08,0.004042791322383219
2018-08-09,-0.012979941655406769
2018-08-10,-0.003109916477417379
2018-08-13,-0.009911495290877271
2018-08-14,0.012056827093967954
2018-08-15,-0.004100194509139315
2018-08-16,0.0028515329371657716
2018-08-17,0.0002511140398422148
2018-08-20,0.006588539331529668
2018-08-21,0.0033806971817282117
2018-08-22,0.004870716217359091
2018-08-23,0.00016232071351622536
2018-08-24,0.004567502842774255
2018-08-27,0.001378282242220448
2018-08-28,-0.0006194486773963459
2018-08-29,-0.003538604531824818
2018-08-30,-0.008954892028915721
2018-08-31,-0.00046497999788598524
2018-09-04,-0.011007522407631226
2018-09-05,-0.009644186384815893
2018-09-06,-0.007827382228710524
2018-09-07,-0.010314643056724013
2018-09-10,0.00023353521008500017
2018-09-11,-0.006189302160710888
2018-09-12,-0.004068305393066497
2018-09-13,0.015390205403235964
2018-09-14,0.002668715493110497
2018-09-17,-0.016351722101464506
2018-09-18,0.006095273933321847
2018-09-19,0.007961834879004577
2018-09-20,0.01925066008231901
2018-09-21,0.0013354558329105985
2018-09-24,0.002484348840925044
2018-09-25,-0.0032043912276069073
2018-09-26,0.002871972552865321
2018-09-27,0.003962930013471928
2018-09-28,0.0026115700483322
2018-10-01,-0.004429439507842761
2018-10-02,-8.193641969519647e-05
2018-10-03,0.004100250930825205
2018-10-04,-0.01198591796946005
2018-10-05,-0.009147264065510901
2018-10-08,-0.00764942029822727
2018-10-09,-0.00830322795292077
2018-10-10,-0.024015182015719207
2018-10-11,-0.004804491020757252
2018-10-12,0.017117051007561838
2018-10-15,-0.0004975145675721362
2018-10-16,0.01811959831507401
2018-10-17,-0.0005051554546383846
2018-10-18,-0.01147678996460688
2018-10-19,-0.0027776950617597273
2018-10-22,0.0012287767764047335
2018-10-23,-0.0027296747164916447
2018-10-24,-0.02651290823728202
2018-10-25,0.015205803517747089
2018-10-26,-0.0018174419739721637
2018-10-29,0.0004907418973158408
2018-10-30,0.0058167560479950135
2018-10-31,0.007159477681513394
2018-11-01,0.022835999970140346
2018-11-02,-0.002832893094804137
2018-11-05,0.0012084426750185685
2018-11-06,0.008574760224744848
2018-11-07,0.00813336461827325
2018-11-08,-0.003713646014073113
2018-11-09,-0.0005736048081683891
2018-11-12,-0.01005512974916143
2018-11-13,0.001601954453598403
2018-11-14,0.004110429215046803
2018-11-15,0.00931764704159297
2018-11-16,-0.0008241827307851938
2018-11-19,0.006066707055003447
2018-11-20,-0.01048668999617557
2018-11-21,0.00916017684196048
2018-11-23,-0.002902436595812984
2018-11-26,0.013245232485389296
2018-11-27,-0.003229166388529024
2018-11-28,0.01594650383570495
2018-11-29,0.0042106881653310845
2018-11-30,0.006758450966935534
2018-12-03,0.021923589655064576
2018-12-04,-0.027619919588110727
2018-12-06,0.012372420134747082
2018-12-07,-0.02597276314403694
2018-12-10,0.007130983759257451
2018-12-11,-0.0029769290321975195
2018-12-12,0.015108802195155695
2018-12-13,-0.0029000129190285334
2018-12-14,-0.009670631354339501
2018-12-17,-0.017800562708379555
2018-12-18,-0.00046958201577957086
2018-12-19,-0.01577992035038752
2018-12-20,-0.012446149985603689
2018-12-21,-0.02580957422508932
2018-12-24,-0.011721236183472787
2018-12-26,0.03
2018-12-27,0.00614061196050182
2018-12-28,0.008620087637321524
2018-12-31,0.0038219405744351863
2019-01-02,0.002609666882974243
2019-01-03,-0.027354326300103773
2019-01-04,0.029999999999999992
2019-01-07,0.02353721806352705
2019-01-08,0.002861715032052961
2019-01-09,0.010487007553934877
2019-01-10,0.01587805242165742
2019-01-11,-0.0002121475700789936
2019-01-14,-0.018832187253682686
2019-01-15,0.014675565698294025
2019-01-16,0.0024980414364539245
2019-01-17,0.005389375019608244
2019-01-18,0.016704959635660096
2019-01-22,-0.01717677574901346
2019-01-23,-0.010975372925536001
2019-01-24,0.016767614346873357
2019-01-25,0.015831769117940844
2019-01-28,-0.012973891027530313
2019-01-29,-0.014011876026935582
2019-01-30,0.014056151029707293
2019-01-31,0.013882634202068592
2019-02-01,0.011732747653243322
2019-02-04,-0.003313061355242169
2019-02-05,0.012583401837125916
2019-02-06,0.011579294331628163
2019-02-07,-0.025317561489013575
2019-02-08,0.005218412518023987
2019-02-11,0.007268569134847152
2019-02-12,0.020307070373135495
2019-02-13,4.880262837359721e-05
2019-02-14,-0.009748510445798086
2019-02-15,0.0011154387051292858
2019-02-19,0.01725239104483621
2019-02-20,-0.0012142749761122834
2019-02-21,-0.01064478547618557
2019-02-22,0.017963799942743833
2019-02-25,-0.0024696662292725425
2019-02-26,-0.000281314463496721
2019-02-27,-0.004014487714600065
2019-02-28,0.004406365408953904
2019-03-01,0.011083716514649126
2019-03-04,-0.01144642713991729
2019-03-05,-0.0030458938634367926
2019-03-06,-0.00348314224537102
2019-03-07,-0.008436092523467201
2019-03-08,-0.001185806526958284
2019-03-11,0.02062197184529387
2019-03-12,-0.00010579583746208828
2019-03-13,0.011279292207376517
2019-03-14,-0.0038683041565780517
2019-03-15,0.019876589976594753
2019-03-18,-0.0032616924019294963
2019-03-19,0.0037843337110293122
2019-03-20,-0.004801986307016516
2019-03-21,0.0216280792410469
2019-03-22,-0.023041100428615652
2019-03-25,-0.0036051133855654603
2019-03-26,0.006121545481435462
2019-03-27,-0.009033399835006138
2019-03-28,0.002036836483865924
2019-03-29,0.018376172297011602
2019-04-01,0.019744521911446742
2019-04-02,0.0025651713252564648
2019-04-03,0.008750085847405381
2019-04-04,-0.0005436098802008564
2019-04-05,0.009185998820796987
2019-04-08,-0.00539690124500051
2019-04-09,-0.010549742786439205
2019-04-10,0.00011121741828005322
2019-04-11,-0.010715517238719555
2019-04-12,0.00619613060746797
2019-04-15,-0.005449310034389121
2019-04-16,0.009138220454090152
2019-04-17,-0.007829845313112656
2019-04-18,0.0066481023351007106
2019-04-22,0.0009920805544832284
2019-04-23,0.009655801071079896
2019-04-24,0.014099375141005569
2019-04-25,-0.008734940577031943
2019-04-26,0.0038747899710624614
2019-04-29,-0.00022185276622310084
2019-04-30,-0.0030590373503058084
2019-05-01,0.002722750990207826
2019-05-02,-0.000748816795135495
2019-05-03,0.007504541741549214
2019-05-06,-0.0035946776994000003
2019-05-07,-0.01660123676953102
2019-05-08,0.00057885960676667
2019-05-09,0.0016765334311231402
2019-05-10,0.0075229890724159134
2019-05-13,-0.022635570703550448
2019-05-14,0.010551546127328676
2019-05-15,-0.00022153949256862324
2019-05-16,0.013193947617072573
2019-05-17,-0.004458702910740909
2019-05-20,-0.00261428759609654
2019-05-21,0.0050637580532197895
2019-05-22,-0.009330108071929327
2019-05-23,-0.006738144741674607
2019-05-24,-0.0026992220014431037
2019-05-28,-0.01660543879300918
2019-05-29,-0.00269574076066014
2019-05-30,0.0012993403214464645
2019-05-31,-0.011586486454111915
2019-06-03,-0.004010717814601623
2019-06-04,0.019761236485349058
2019-06-05,-0.012586680615057457
2019-06-06,0.007147190079118572
2019-06-07,0.004982757947370846
2019-06-10,0.01963223907078833
2019-06-11,-0.0005425930010784321
2019-06-12,-0.0037413708693376495
2019-06-13,0.01204763697995306
2019-06-14,-0.01454094292686605
2019-06-17,0.005860767059496182
2019-06-18,0.018815530813487785
2019-06-19,0.00427712688929109
2019-06-20,0.007611703997562113
2019-06-21,-0.010451900937467812
2019-06-24,-0.005754339578495674
